,Município,ano,ginibr
12409,250310 Cabaceiras,2010,"0,4622"
12410,250320 Cabedelo,2010,"0,7047"
12411,250330 Cachoeira dos Índios,2010,"0,5077"
12412,250340 Cacimba de Areia,2010,"0,4954"
12413,250350 Cacimba de Dentro,2010,"0,5284"
12414,250355 Cacimbas,2010,"0,5374"
12415,250360 Caiçara,2010,"0,5167"
12416,250370 Cajazeiras,2010,"0,5637"
12417,250375 Cajazeirinhas,2010,"0,5033"
12418,250380 Caldas Brandão,2010,"0,4738"
12419,250390 Camalaú,2010,"0,4648"
12420,250400 Campina Grande,2010,"0,5859"
12421,250403 Capim,2010,"0,5152"
12422,250407 Caraúbas,2010,"0,4541"
12423,250410 Carrapateira,2010,"0,4764"
12424,250415 Casserengue,2010,"0,5814"
12425,250420 Catingueira,2010,"0,5192"
12426,250430 Catolé do Rocha,2010,"0,5046"
12427,250435 Caturité,2010,"0,5686"
12428,250440 Conceição,2010,"0,5623"
12429,250450 Condado,2010,"0,4842"
12430,250460 Conde,2010,"0,5399"
12431,250470 Congo,2010,"0,4997"
12432,250480 Coremas,2010,"0,5217"
12433,250485 Coxixola,2010,"0,4901"
12434,250490 Cruz do Espírito Santo,2010,"0,4351"
12435,250500 Cubati,2010,"0,4936"
12436,250510 Cuité,2010,"0,5146"
12437,250523 Cuité de Mamanguape,2010,"0,4839"
12438,250520 Cuitegi,2010,"0,4912"
12439,250527 Curral de Cima,2010,"0,5271"
12440,250530 Curral Velho,2010,"0,5969"
12441,250535 Damião,2010,"0,4986"
12442,250540 Desterro,2010,"0,5473"
12443,250560 Diamante,2010,"0,564"
12444,250570 Dona Inês,2010,"0,5459"
12445,250580 Duas Estradas,2010,"0,5231"
12446,250590 Emas,2010,"0,4662"
12447,250600 Esperança,2010,"0,5416"
12448,250610 Fagundes,2010,"0,5213"
12449,250620 Frei Martinho,2010,"0,5756"
12450,250625 Gado Bravo,2010,"0,5641"
12451,250630 Guarabira,2010,"0,5373"
12452,250640 Gurinhém,2010,"0,4586"
12453,250650 Gurjão,2010,"0,4618"
12454,250660 Ibiara,2010,"0,5405"
12455,250260 Igaracy,2010,"0,5277"
12456,250670 Imaculada,2010,"0,5208"
12457,250680 Ingá,2010,"0,5013"
12458,250690 Itabaiana,2010,"0,5022"
12459,250700 Itaporanga,2010,"0,5072"
12460,250710 Itapororoca,2010,"0,49"
12461,250720 Itatuba,2010,"0,4989"
12462,250730 Jacaraú,2010,"0,5499"
12463,250740 Jericó,2010,"0,5118"
12464,250750 João Pessoa,2010,"0,6287"
12465,251365 Joca Claudino,2010,"0,4374"
12466,250760 Juarez Távora,2010,"0,4906"
12467,250770 Juazeirinho,2010,"0,5131"
12468,250780 Junco do Seridó,2010,"0,4814"
12469,250790 Juripiranga,2010,"0,5403"
12470,250800 Juru,2010,"0,5185"
12471,250810 Lagoa,2010,"0,4543"
12472,250820 Lagoa de Dentro,2010,"0,5308"
12473,250830 Lagoa Seca,2010,"0,5561"
12474,250840 Lastro,2010,"0,4533"
12475,250850 Livramento,2010,"0,5106"
12476,250855 Logradouro,2010,"0,4282"
12477,250860 Lucena,2010,"0,5625"
12478,250870 Mãe d'Água,2010,"0,5019"
12479,250880 Malta,2010,"0,5824"
12480,250890 Mamanguape,2010,"0,5411"
12481,250900 Manaíra,2010,"0,5345"
12482,250905 Marcação,2010,"0,5192"
12483,250910 Mari,2010,"0,4766"
12484,250915 Marizópolis,2010,"0,5174"
12485,250920 Massaranduba,2010,"0,4654"
12486,250930 Mataraca,2010,"0,501"
12487,250933 Matinhas,2010,"0,4411"
12488,250937 Mato Grosso,2010,"0,4691"
12489,250939 Maturéia,2010,"0,5226"
12490,250940 Mogeiro,2010,"0,504"
12491,250950 Montadas,2010,"0,4751"
12492,250960 Monte Horebe,2010,"0,5487"
12493,250970 Monteiro,2010,"0,5788"
12494,250980 Mulungu,2010,"0,4982"
12495,250990 Natuba,2010,"0,5442"
12496,251000 Nazarezinho,2010,"0,5196"
12497,251010 Nova Floresta,2010,"0,5212"
12498,251020 Nova Olinda,2010,"0,5274"
12499,251030 Nova Palmeira,2010,"0,4587"
12500,251040 Olho d'Água,2010,"0,5557"
12501,251050 Olivedos,2010,"0,509"
12502,251060 Ouro Velho,2010,"0,483"
12503,251065 Parari,2010,"0,4991"
12504,251070 Passagem,2010,"0,5123"
12505,251080 Patos,2010,"0,563"
12506,251090 Paulista,2010,"0,4969"
12507,251100 Pedra Branca,2010,"0,5077"
12508,251110 Pedra Lavrada,2010,"0,4945"
12509,251120 Pedras de Fogo,2010,"0,5399"
12510,251272 Pedro Régis,2010,"0,5268"
12511,251130 Piancó,2010,"0,5427"
12512,251140 Picuí,2010,"0,5281"
12513,251150 Pilar,2010,"0,4997"
12514,251160 Pilões,2010,"0,5897"
12515,251170 Pilõezinhos,2010,"0,4416"
12516,251180 Pirpirituba,2010,"0,5303"
12517,251190 Pitimbu,2010,"0,5106"
12518,251200 Pocinhos,2010,"0,4651"
12519,251203 Poço Dantas,2010,"0,4921"
12520,251207 Poço de José de Moura,2010,"0,4605"
12521,251210 Pombal,2010,"0,537"
12522,251220 Prata,2010,"0,4389"
12523,251230 Princesa Isabel,2010,"0,4803"
12524,251240 Puxinanã,2010,"0,4575"
12525,251250 Queimadas,2010,"0,4687"
12526,251260 Quixabá,2010,"0,4638"
12527,251270 Remígio,2010,"0,5586"
12528,251274 Riachão,2010,"0,5183"
12529,251275 Riachão do Bacamarte,2010,"0,5016"
12530,251276 Riachão do Poço,2010,"0,4975"
12531,251278 Riacho de Santo Antônio,2010,"0,4377"
12532,251280 Riacho dos Cavalos,2010,"0,4431"
12533,251290 Rio Tinto,2010,"0,5092"
12534,251300 Salgadinho,2010,"0,4661"
12535,251310 Salgado de São Félix,2010,"0,512"
12536,251315 Santa Cecília,2010,"0,4846"
12537,251320 Santa Cruz,2010,"0,4592"
12538,251330 Santa Helena,2010,"0,505"
12539,251335 Santa Inês,2010,"0,5333"
12540,251340 Santa Luzia,2010,"0,5184"
12541,251370 Santa Rita,2010,"0,476"
12542,251380 Santa Teresinha,2010,"0,5973"
12543,251350 Santana de Mangueira,2010,"0,5484"
12544,251360 Santana dos Garrotes,2010,"0,4896"
12545,251385 Santo André,2010,"0,4681"
12546,251392 São Bentinho,2010,"0,4655"
12547,251390 São Bento,2010,"0,4802"
12548,251396 São Domingos,2010,"0,457"
12549,251394 São Domingos do Cariri,2010,"0,4803"
12550,251398 São Francisco,2010,"0,4525"
12551,251400 São João do Cariri,2010,"0,5335"
12552,250070 São João do Rio do Peixe,2010,"0,5327"
12553,251410 São João do Tigre,2010,"0,5166"
12554,251420 São José da Lagoa Tapada,2010,"0,4949"
12555,251430 São José de Caiana,2010,"0,4469"
12556,251440 São José de Espinharas,2010,"0,4501"
12557,251450 São José de Piranhas,2010,"0,5023"
12558,251455 São José de Princesa,2010,"0,4548"
12559,251460 São José do Bonfim,2010,"0,4846"
12560,251465 São José do Brejo do Cruz,2010,"0,465"
12561,251470 São José do Sabugi,2010,"0,4348"
12562,251480 São José dos Cordeiros,2010,"0,4903"
12563,251445 São José dos Ramos,2010,"0,5136"
12564,251490 São Mamede,2010,"0,5267"
12565,251500 São Miguel de Taipu,2010,"0,4897"
12566,251510 São Sebastião de Lagoa de Roça,2010,"0,4873"
12567,251520 São Sebastião do Umbuzeiro,2010,"0,4681"
12568,251530 Sapé,2010,"0,5176"
12569,251540 Seridó,2010,"0,481"
12570,251550 Serra Branca,2010,"0,4863"
12571,251560 Serra da Raiz,2010,"0,4996"
12572,251570 Serra Grande,2010,"0,4792"
12573,251580 Serra Redonda,2010,"0,4902"
12574,251590 Serraria,2010,"0,5151"
12575,251593 Sertãozinho,2010,"0,4742"
12576,251597 Sobrado,2010,"0,4921"
12577,251600 Solânea,2010,"0,5773"
12578,251610 Soledade,2010,"0,5216"
12579,251615 Sossêgo,2010,"0,4987"
12580,251620 Sousa,2010,"0,5475"
12581,251630 Sumé,2010,"0,5055"
12582,251640 Tacima,2010,"0,4933"
12583,251650 Taperoá,2010,"0,4917"
12584,251660 Tavares,2010,"0,5317"
12585,251670 Teixeira,2010,"0,5611"
12586,251675 Tenório,2010,"0,4288"
12587,251680 Triunfo,2010,"0,4869"
12588,251690 Uiraúna,2010,"0,5482"
12589,251700 Umbuzeiro,2010,"0,5487"
12590,251710 Várzea,2010,"0,4078"
12591,251720 Vieirópolis,2010,"0,4526"
12592,250550 Vista Serrana,2010,"0,4755"
12593,251740 Zabelê,2010,"0,4361"
12594,260005 Abreu e Lima,2010,"0,4676"
12595,260010 Afogados da Ingazeira,2010,"0,5762"
12596,260020 Afrânio,2010,"0,5333"
12597,260030 Agrestina,2010,"0,5072"
12598,260040 Água Preta,2010,"0,503"
12599,260050 Águas Belas,2010,"0,5922"
12600,260060 Alagoinha,2010,"0,4997"
12601,260070 Aliança,2010,"0,5148"
12602,260080 Altinho,2010,"0,521"
12603,260090 Amaraji,2010,"0,503"
12604,260100 Angelim,2010,"0,5898"
12605,260105 Araçoiaba,2010,"0,4599"
12606,260110 Araripina,2010,"0,5653"
12607,260120 Arcoverde,2010,"0,597"
12608,260130 Barra de Guabiraba,2010,"0,5252"
12609,260140 Barreiros,2010,"0,575"
12610,260150 Belém de Maria,2010,"0,4714"
12611,260160 Belém do São Francisco,2010,"0,6285"
12612,260170 Belo Jardim,2010,"0,5181"
12613,260180 Betânia,2010,"0,553"
12614,260190 Bezerros,2010,"0,536"
12615,260200 Bodocó,2010,"0,5523"
12616,260210 Bom Conselho,2010,"0,6288"
12617,260220 Bom Jardim,2010,"0,4957"
12618,260230 Bonito,2010,"0,5673"
12619,260240 Brejão,2010,"0,4924"
12620,260250 Brejinho,2010,"0,4978"
12621,260260 Brejo da Madre de Deus,2010,"0,4796"
12622,260270 Buenos Aires,2010,"0,4576"
12623,260280 Buíque,2010,"0,5787"
12624,260290 Cabo de Santo Agostinho,2010,"0,5586"
12625,260300 Cabrobó,2010,"0,5944"
12626,260310 Cachoeirinha,2010,"0,4989"
12627,260320 Caetés,2010,"0,6031"
12628,260330 Calçado,2010,"0,537"
12629,260340 Calumbi,2010,"0,5433"
12630,260345 Camaragibe,2010,"0,532"
12631,260350 Camocim de São Félix,2010,"0,5351"
12632,260360 Camutanga,2010,"0,4872"
12633,260370 Canhotinho,2010,"0,5374"
12634,260380 Capoeiras,2010,"0,5067"
12635,260390 Carnaíba,2010,"0,539"
12636,260392 Carnaubeira da Penha,2010,"0,566"
12637,260400 Carpina,2010,"0,521"
12638,260410 Caruaru,2010,"0,5422"
12639,260415 Casinhas,2010,"0,4535"
12640,260420 Catende,2010,"0,5552"
12641,260430 Cedro,2010,"0,5618"
12642,260440 Chã de Alegria,2010,"0,463"
12643,260450 Chã Grande,2010,"0,5582"
12644,260460 Condado,2010,"0,5405"
12645,260470 Correntes,2010,"0,5266"
12646,260480 Cortês,2010,"0,4822"
12647,260490 Cumaru,2010,"0,5049"
12648,260500 Cupira,2010,"0,5069"
12649,260510 Custódia,2010,"0,5359"
12650,260515 Dormentes,2010,"0,4708"
12651,260520 Escada,2010,"0,4729"
12652,260530 Exu,2010,"0,5728"
12653,260540 Feira Nova,2010,"0,4905"
12654,260545 Fernando de Noronha,2010,"0,4605"
12655,260550 Ferreiros,2010,"0,5106"
12656,260560 Flores,2010,"0,5172"
12657,260570 Floresta,2010,"0,5244"
12658,260580 Frei Miguelinho,2010,"0,4807"
12659,260590 Gameleira,2010,"0,4828"
12660,260600 Garanhuns,2010,"0,599"
12661,260610 Glória do Goitá,2010,"0,5287"
12662,260620 Goiana,2010,"0,5569"
12663,260630 Granito,2010,"0,5438"
12664,260640 Gravatá,2010,"0,5403"
12665,260650 Iati,2010,"0,5607"
12666,260660 Ibimirim,2010,"0,523"
12667,260670 Ibirajuba,2010,"0,4756"
12668,260680 Igarassu,2010,"0,4988"
12669,260690 Iguaraci,2010,"0,549"
12670,260760 Ilha de Itamaracá,2010,"0,6125"
12671,260700 Inajá,2010,"0,6093"
12672,260710 Ingazeira,2010,"0,5324"
12673,260720 Ipojuca,2010,"0,5213"
12674,260730 Ipubi,2010,"0,5308"
12675,260740 Itacuruba,2010,"0,4693"
12676,260750 Itaíba,2010,"0,5217"
12677,260765 Itambé,2010,"0,534"
12678,260770 Itapetim,2010,"0,5593"
12679,260775 Itapissuma,2010,"0,5574"
12680,260780 Itaquitinga,2010,"0,4628"
12681,260790 Jaboatão dos Guararapes,2010,"0,5961"
12682,260795 Jaqueira,2010,"0,5894"
12683,260800 Jataúba,2010,"0,4966"
12684,260805 Jatobá,2010,"0,58"
12685,260810 João Alfredo,2010,"0,5035"
12686,260820 Joaquim Nabuco,2010,"0,501"
12687,260825 Jucati,2010,"0,5123"
12688,260830 Jupi,2010,"0,5052"
12689,260840 Jurema,2010,"0,5139"
12690,260850 Lagoa de Itaenga,2010,"0,4681"
12691,260845 Lagoa do Carro,2010,"0,455"
12692,260860 Lagoa do Ouro,2010,"0,5188"
12693,260870 Lagoa dos Gatos,2010,"0,5057"
12694,260875 Lagoa Grande,2010,"0,5267"
12695,260880 Lajedo,2010,"0,5094"
12696,260890 Limoeiro,2010,"0,5282"
12697,260900 Macaparana,2010,"0,5139"
12698,260910 Machados,2010,"0,5063"
12699,260915 Manari,2010,"0,5438"
12700,260920 Maraial,2010,"0,5489"
12701,260930 Mirandiba,2010,"0,5992"
12702,261430 Moreilândia,2010,"0,542"
12703,260940 Moreno,2010,"0,5259"
12704,260950 Nazaré da Mata,2010,"0,5107"
12705,260960 Olinda,2010,"0,5678"
12706,260970 Orobó,2010,"0,5315"
12707,260980 Orocó,2010,"0,5195"
12708,260990 Ouricuri,2010,"0,6209"
12709,261000 Palmares,2010,"0,5175"
12710,261010 Palmeirina,2010,"0,5336"
12711,261020 Panelas,2010,"0,5724"
12712,261030 Paranatama,2010,"0,5504"
12713,261040 Parnamirim,2010,"0,5926"
12714,261050 Passira,2010,"0,5137"
12715,261060 Paudalho,2010,"0,5755"
12716,261070 Paulista,2010,"0,5047"
12717,261080 Pedra,2010,"0,5464"
12718,261090 Pesqueira,2010,"0,5734"
12719,261100 Petrolândia,2010,"0,5686"
12720,261110 Petrolina,2010,"0,6253"
12721,261120 Poção,2010,"0,5495"
12722,261130 Pombos,2010,"0,4945"
12723,261140 Primavera,2010,"0,4505"
12724,261150 Quipapá,2010,"0,4877"
12725,261153 Quixaba,2010,"0,4924"
12726,261160 Recife,2010,"0,6894"
12727,261170 Riacho das Almas,2010,"0,516"
12728,261180 Ribeirão,2010,"0,5205"
12729,261190 Rio Formoso,2010,"0,4512"
12730,261200 Sairé,2010,"0,4626"
12731,261210 Salgadinho,2010,"0,5265"
12732,261220 Salgueiro,2010,"0,6006"
12733,261230 Saloá,2010,"0,5614"
12734,261240 Sanharó,2010,"0,5168"
12735,261245 Santa Cruz,2010,"0,5686"
12736,261247 Santa Cruz da Baixa Verde,2010,"0,508"
12737,261250 Santa Cruz do Capibaribe,2010,"0,4661"
12738,261255 Santa Filomena,2010,"0,5491"
12739,261260 Santa Maria da Boa Vista,2010,"0,554"
12740,261270 Santa Maria do Cambucá,2010,"0,4668"
12741,261280 Santa Terezinha,2010,"0,5206"
12742,261290 São Benedito do Sul,2010,"0,5283"
12743,261300 São Bento do Una,2010,"0,6094"
12744,261310 São Caitano,2010,"0,5075"
12745,261320 São João,2010,"0,5734"
12746,261330 São Joaquim do Monte,2010,"0,5461"
12747,261340 São José da Coroa Grande,2010,"0,5846"
12748,261350 São José do Belmonte,2010,"0,5502"
12749,261360 São José do Egito,2010,"0,5428"
12750,261370 São Lourenço da Mata,2010,"0,5173"
12751,261380 São Vicente Ferrer,2010,"0,5566"
12752,261390 Serra Talhada,2010,"0,5714"
12753,261400 Serrita,2010,"0,5668"
12754,261410 Sertânia,2010,"0,6111"
12755,261420 Sirinhaém,2010,"0,4578"
12756,261440 Solidão,2010,"0,5675"
12757,261450 Surubim,2010,"0,5362"
12758,261460 Tabira,2010,"0,5214"
12759,261470 Tacaimbó,2010,"0,5151"
12760,261480 Tacaratu,2010,"0,4977"
12761,261485 Tamandaré,2010,"0,5576"
12762,261500 Taquaritinga do Norte,2010,"0,4213"
12763,261510 Terezinha,2010,"0,5377"
12764,261520 Terra Nova,2010,"0,4996"
12765,261530 Timbaúba,2010,"0,5154"
12766,261540 Toritama,2010,"0,4464"
12767,261550 Tracunhaém,2010,"0,4542"
12768,261560 Trindade,2010,"0,5784"
12769,261570 Triunfo,2010,"0,5645"
12770,261580 Tupanatinga,2010,"0,621"
12771,261590 Tuparetama,2010,"0,4688"
12772,261600 Venturosa,2010,"0,5274"
12773,261610 Verdejante,2010,"0,5493"
12774,261618 Vertente do Lério,2010,"0,4512"
12775,261620 Vertentes,2010,"0,4645"
12776,261630 Vicência,2010,"0,5108"
12777,261640 Vitória de Santo Antão,2010,"0,5537"
12778,261650 Xexéu,2010,"0,4999"
12779,270010 Água Branca,2010,"0,5667"
12780,270020 Anadia,2010,"0,5381"
12781,270030 Arapiraca,2010,"0,5589"
12782,270040 Atalaia,2010,"0,5172"
12783,270050 Barra de Santo Antônio,2010,"0,5362"
12784,270060 Barra de São Miguel,2010,"0,5576"
12785,270070 Batalha,2010,"0,4951"
12786,270080 Belém,2010,"0,5609"
12787,270090 Belo Monte,2010,"0,6614"
12788,270100 Boca da Mata,2010,"0,5251"
12789,270110 Branquinha,2010,"0,4304"
12790,270120 Cacimbinhas,2010,"0,5954"
12791,270130 Cajueiro,2010,"0,5038"
12792,270135 Campestre,2010,"0,4785"
12793,270140 Campo Alegre,2010,"0,4882"
12794,270150 Campo Grande,2010,"0,5815"
12795,270160 Canapi,2010,"0,6032"
12796,270170 Capela,2010,"0,5017"
12797,270180 Carneiros,2010,"0,5463"
12798,270190 Chã Preta,2010,"0,522"
12799,270200 Coité do Nóia,2010,"0,5216"
12800,270210 Colônia Leopoldina,2010,"0,5406"
12801,270220 Coqueiro Seco,2010,"0,5025"
12802,270230 Coruripe,2010,"0,5408"
12803,270235 Craíbas,2010,"0,5318"
12804,270240 Delmiro Gouveia,2010,"0,538"
12805,270250 Dois Riachos,2010,"0,5548"
12806,270255 Estrela de Alagoas,2010,"0,5124"
12807,270260 Feira Grande,2010,"0,5351"
12808,270270 Feliz Deserto,2010,"0,5"
12809,270280 Flexeiras,2010,"0,4796"
12810,270290 Girau do Ponciano,2010,"0,5873"
12811,270300 Ibateguara,2010,"0,5345"
12812,270310 Igaci,2010,"0,5725"
12813,270320 Igreja Nova,2010,"0,663"
12814,270330 Inhapi,2010,"0,6782"
12815,270340 Jacaré dos Homens,2010,"0,5015"
12816,270350 Jacuípe,2010,"0,47"
12817,270360 Japaratinga,2010,"0,5178"
12818,270370 Jaramataia,2010,"0,4854"
12819,270375 Jequiá da Praia,2010,"0,4746"
12820,270380 Joaquim Gomes,2010,"0,506"
12821,270390 Jundiá,2010,"0,5381"
12822,270400 Junqueiro,2010,"0,5691"
12823,270410 Lagoa da Canoa,2010,"0,5269"
12824,270420 Limoeiro de Anadia,2010,"0,564"
12825,270430 Maceió,2010,"0,6378"
12826,270440 Major Isidoro,2010,"0,549"
12827,270490 Mar Vermelho,2010,"0,4801"
12828,270450 Maragogi,2010,"0,5385"
12829,270460 Maravilha,2010,"0,5798"
12830,270470 Marechal Deodoro,2010,"0,6112"
12831,270480 Maribondo,2010,"0,4927"
12832,270500 Mata Grande,2010,"0,5747"
12833,270510 Matriz de Camaragibe,2010,"0,4809"
12834,270520 Messias,2010,"0,5022"
12835,270530 Minador do Negrão,2010,"0,5411"
12836,270540 Monteirópolis,2010,"0,4931"
12837,270550 Murici,2010,"0,4894"
12838,270560 Novo Lino,2010,"0,5525"
12839,270570 Olho d'Água das Flores,2010,"0,5576"
12840,270580 Olho d'Água do Casado,2010,"0,5503"
12841,270590 Olho d'Água Grande,2010,"0,592"
12842,270600 Olivença,2010,"0,5611"
12843,270610 Ouro Branco,2010,"0,5564"
12844,270620 Palestina,2010,"0,604"
12845,270630 Palmeira dos Índios,2010,"0,5745"
12846,270640 Pão de Açúcar,2010,"0,5714"
12847,270642 Pariconha,2010,"0,5042"
12848,270644 Paripueira,2010,"0,5398"
12849,270650 Passo de Camaragibe,2010,"0,4939"
12850,270660 Paulo Jacinto,2010,"0,5291"
12851,270670 Penedo,2010,"0,5658"
12852,270680 Piaçabuçu,2010,"0,5334"
12853,270690 Pilar,2010,"0,5349"
12854,270700 Pindoba,2010,"0,5868"
12855,270710 Piranhas,2010,"0,6126"
12856,270720 Poço das Trincheiras,2010,"0,6395"
12857,270730 Porto Calvo,2010,"0,4872"
12858,270740 Porto de Pedras,2010,"0,5372"
12859,270750 Porto Real do Colégio,2010,"0,6208"
12860,270760 Quebrangulo,2010,"0,5358"
12861,270770 Rio Largo,2010,"0,4988"
12862,270780 Roteiro,2010,"0,4703"
12863,270790 Santa Luzia do Norte,2010,"0,4928"
12864,270800 Santana do Ipanema,2010,"0,6244"
12865,270810 Santana do Mundaú,2010,"0,5044"
12866,270820 São Brás,2010,"0,6251"
12867,270830 São José da Laje,2010,"0,4915"
12868,270840 São José da Tapera,2010,"0,581"
12869,270850 São Luís do Quitunde,2010,"0,506"
12870,270860 São Miguel dos Campos,2010,"0,5254"
12871,270870 São Miguel dos Milagres,2010,"0,4896"
12872,270880 São Sebastião,2010,"0,5522"
12873,270890 Satuba,2010,"0,5312"
12874,270895 Senador Rui Palmeira,2010,"0,5498"
12875,270900 Tanque d'Arca,2010,"0,5067"
12876,270910 Taquarana,2010,"0,5169"
12877,270915 Teotônio Vilela,2010,"0,5223"
12878,270920 Traipu,2010,"0,6452"
12879,270930 União dos Palmares,2010,"0,5469"
12880,270940 Viçosa,2010,"0,6128"
12881,280010 Amparo de São Francisco,2010,"0,5102"
12882,280020 Aquidabã,2010,"0,5542"
12883,280030 Aracaju,2010,"0,6341"
12884,280040 Arauá,2010,"0,5104"
12885,280050 Areia Branca,2010,"0,4841"
12886,280060 Barra dos Coqueiros,2010,"0,6002"
12887,280067 Boquim,2010,"0,5081"
12888,280070 Brejo Grande,2010,"0,52"
12889,280100 Campo do Brito,2010,"0,5433"
12890,280110 Canhoba,2010,"0,5254"
12891,280120 Canindé de São Francisco,2010,"0,5584"
12892,280130 Capela,2010,"0,5563"
12893,280140 Carira,2010,"0,4961"
12894,280150 Carmópolis,2010,"0,5589"
12895,280160 Cedro de São João,2010,"0,5338"
12896,280170 Cristinápolis,2010,"0,5002"
12897,280190 Cumbe,2010,"0,4877"
12898,280200 Divina Pastora,2010,"0,3997"
12899,280210 Estância,2010,"0,5383"
12900,280220 Feira Nova,2010,"0,485"
12901,280230 Frei Paulo,2010,"0,4907"
12902,280240 Gararu,2010,"0,6244"
12903,280250 General Maynard,2010,"0,5612"
12904,280260 Gracho Cardoso,2010,"0,5784"
12905,280270 Ilha das Flores,2010,"0,5833"
12906,280280 Indiaroba,2010,"0,5328"
12907,280290 Itabaiana,2010,"0,5312"
12908,280300 Itabaianinha,2010,"0,5091"
12909,280310 Itabi,2010,"0,4814"
12910,280320 Itaporanga d'Ajuda,2010,"0,5081"
12911,280330 Japaratuba,2010,"0,5114"
12912,280340 Japoatã,2010,"0,4979"
12913,280350 Lagarto,2010,"0,5069"
12914,280360 Laranjeiras,2010,"0,5351"
12915,280370 Macambira,2010,"0,4323"
12916,280380 Malhada dos Bois,2010,"0,4686"
12917,280390 Malhador,2010,"0,4563"
12918,280400 Maruim,2010,"0,4994"
12919,280410 Moita Bonita,2010,"0,4443"
12920,280420 Monte Alegre de Sergipe,2010,"0,5692"
12921,280430 Muribeca,2010,"0,4923"
12922,280440 Neópolis,2010,"0,5692"
12923,280445 Nossa Senhora Aparecida,2010,"0,5539"
12924,280450 Nossa Senhora da Glória,2010,"0,528"
12925,280460 Nossa Senhora das Dores,2010,"0,5211"
12926,280470 Nossa Senhora de Lourdes,2010,"0,5"
12927,280480 Nossa Senhora do Socorro,2010,"0,498"
12928,280490 Pacatuba,2010,"0,5862"
12929,280500 Pedra Mole,2010,"0,5372"
12930,280510 Pedrinhas,2010,"0,5223"
12931,280520 Pinhão,2010,"0,4268"
12932,280530 Pirambu,2010,"0,5428"
12933,280540 Poço Redondo,2010,"0,6019"
12934,280550 Poço Verde,2010,"0,5172"
12935,280560 Porto da Folha,2010,"0,5727"
12936,280570 Propriá,2010,"0,5529"
12937,280580 Riachão do Dantas,2010,"0,4864"
12938,280590 Riachuelo,2010,"0,5069"
12939,280600 Ribeirópolis,2010,"0,459"
12940,280610 Rosário do Catete,2010,"0,5148"
12941,280620 Salgado,2010,"0,5115"
12942,280630 Santa Luzia do Itanhy,2010,"0,5354"
12943,280650 Santa Rosa de Lima,2010,"0,4698"
12944,280640 Santana do São Francisco,2010,"0,4846"
12945,280660 Santo Amaro das Brotas,2010,"0,5832"
12946,280670 São Cristóvão,2010,"0,4816"
12947,280680 São Domingos,2010,"0,414"
12948,280690 São Francisco,2010,"0,4901"
12949,280700 São Miguel do Aleixo,2010,"0,4888"
12950,280710 Simão Dias,2010,"0,5013"
12951,280720 Siriri,2010,"0,479"
